Year,Id,Name,Incumbent/Challenger/OpenSeat,Party Code,Party Designation,Total Receipts,Authorized Transfers From,Total Disbursements,Transfers to Authorized,Beginning Cash,Ending Cash,Contrib from Candidate,Loans from Candidate,Other Loans,Candidate Loan Repayments,Other Loan Repayments,Debts Owed By,Total Individual Contributions,State,District,Spec Elec Status,Primary Elec Status,Runoff Elec Status,General Elec Status,General Election Percentage,Contributions from Other Committees,Contributions from Party Committees,Ending Date,Refunds to Individuals,Refunds to Committees
1996,S6OR00342,"RUST, GERALD HARRISON JR",O,1,DEM,57219,0,57392,0,0,349,1400,19000,1000,345,1000,15692,31967,OR,0,,L,,,0,1000,0,12311996,,
1996,S6OR00292,"SHILLING, KAREN E",O,3,AMP,3109,0,3105,0,0,1,500,1000,0,500,0,0,1609,OR,0,L,,,,0,0,0,12311996,,
1996,S6OR00094,"SMITH, GORDON HAROLD",O,2,REP,9383793,312180,9306754,266916,0,77040,553172,2603400,0,254875,0,2571076,4233479,OR,0,L,W,,W,48,1429387,211928,12311996,,
1996,S6OR00086,"SUNSERI, RONALD PHILLIP",O,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,OR,0,,,,,0,0,0,2141996,,
1996,S6OR00235,"THOMAS, JOHN ANTHONY",O,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,2845,OR,0,L,,,,0,0,0,12311995,,
1996,S6OR00136,"WITT, WILLIAM DAVID",O,2,REP,108168,6858,108168,0,0,0,794,60250,0,0,0,60250,40021,OR,0,l,,,,0,0,0,12311996,,
1996,S6OR00110,"WYDEN, RON",O,1,DEM,4256026,695793,4243900,0,0,12126,0,250000,0,239075,0,42980,2349604,OR,0,W,,,,0,923499,33442,12311996,,
1996,S6OR00243,"ZANGARO, TONY GUY",O,2,REP,1371,0,1274,0,0,97,1371,0,0,0,0,0,0,OR,0,L,,,,0,0,0,1311996,,
1996,S6RI00171,"MAYER, NANCY J",O,2,REP,787231,15754,773789,5000,0,13440,1000,100000,0,0,0,100000,506674,RI,0,,W,,L,35,136278,22500,12311996,,
1996,S4RI00036,"POST, THOMAS R JR",O,2,REP,48764,0,49150,0,1032,647,0,25435,0,0,0,25000,23329,RI,0,,L,,,0,0,0,9301996,,
1996,S6RI00163,"REED, JACK",O,1,DEM,2688136,80915,2732011,0,68807,24931,0,25000,0,0,0,245944,1511660,RI,0,,W,,W,62,1028699,22765,12311996,,
1996,S6SC00120,"ASHY, PETER J",,3,REF,7836,0,7836,0,0,0,7316,0,0,0,0,0,520,SC,0,,W,,L,0,0,0,12311996,,
1996,S6SC00088,"CLOSE, ELLIOTT SPRINGS",,1,DEM,1919735,0,1913574,0,0,6161,944389,0,0,0,0,0,934382,SC,0,,W,,L,44,0,18000,12311996,,
1996,S6SC00096,"QUILLIAN, RICHARD THOMAS",,3,LIB,3924,0,4022,0,0,0,3684,0,0,0,0,0,240,SC,0,,W,,L,1,0,0,10161996,,
1996,S2SC00020,"THOMPSON, CHARLES E",,2,REP,39305,0,41237,0,2474,759,0,40000,2000,0,0,68605,5305,SC,0,,L,,,0,0,0,12311996,,
1996,S8SC00019,"THURMOND, STROM",I,2,REP,2335746,51911,2385185,0,83884,34444,0,0,0,0,0,0,1482889,SC,0,,W,,W,53,761060,8298,12311996,,
1996,S4SC00059,"WILLIAMS, CECIL J",,1,DEM,9775,0,9780,0,0,120,8200,8200,0,0,0,8200,1575,SC,0,,L,,,0,0,0,12311996,,
1996,S6SC00104,"WORLEY, HAROLD GENE",,2,REP,444097,0,440701,0,0,171,0,425000,0,171,0,425000,5610,SC,0,,L,,,0,500,0,6301996,,
1996,S6SD00051,"JOHNSON, TIM",,1,DEM,2866518,7879,2990554,0,125352,1315,0,0,0,0,0,179675,1938050,SD,0,,W,,W,51,861990,22590,12301996,,
1996,S8SD00024,"PRESSLER, LARRY",I,2,REP,4091490,80387,4468434,0,475859,98915,0,0,0,0,0,0,2417386,SD,0,,W,,L,48,1448954,20000,12311996,,
1996,S6TN00158,"GORDON, HOUSTON",,1,DEM,800607,0,795969,100,0,4637,0,25000,0,0,0,68247,628137,TN,0,,W,,L,36,102550,37458,12311996,,
1996,S4TN00138,"THOMPSON, FRED DALTON",I,2,REP,4265575,118079,3472176,32350,43152,836460,671,0,0,0,0,22758,2923085,TN,0,,W,,W,61,1016101,26830,12311996,,
1996,S6TN00208,"WATSON, ROBERT",,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,TN,0,,W,,L,0,0,0,1201997,,
1996,S6TX00131,"BRYANT, JOHN",,1,DEM,952251,92457,951400,0,0,849,0,10000,0,0,0,75554,649840,TX,0,,R,L,,0,186700,8893,12311996,,
1996,S6TX00123,"CHAPMAN, JIM",,1,DEM,701975,143000,698949,0,0,3028,0,214000,0,183610,0,34095,291254,TX,0,,L,,,0,50600,0,12311996,,
1996,S6TX00040,"GRAMM, PHIL",I,2,REP,3802167,52323,6289591,500,3085534,598108,0,0,0,0,0,0,2262727,TX,0,,W,,W,54,1086923,17500,12311996,,
1996,S6TX00149,"MORALES, VICTOR MANUEL",,1,DEM,999290,24051,986862,0,0,12429,0,8000,0,8000,0,2275,938138,TX,0,,R,W,L,43,4093,20704,12311996,,
1996,S6TX00115,"ODAM, JOHN",,1,DEM,783885,0,783885,0,0,0,0,546000,0,436230,0,0,232539,TX,0,,L,,,0,0,0,7081996,,
1996,S6VA00101,"BYRNE, LESLIE L",,1,DEM,143787,0,139990,0,0,3797,0,30000,0,0,0,30000,92970,VA,0,,,,,0,20500,0,12311996,,
1996,S4VA00049,"MILLER, JAMES CLIFFORD III",,2,REP,1476944,0,1457622,0,11366,32020,0,110000,0,10000,0,210634,1321310,VA,0,,L,,,0,31450,0,12311996,,
1996,S0VA00013,"SPANNAUS, NANCY BRADEEN",,1,DEM,157446,0,155551,0,0,1892,0,200,0,200,0,0,157200,VA,0,,,,,0,0,0,12311996,,
1996,S8VA00107,"WARNER, JOHN WILLIAM III",I,2,REP,5433390,166437,5596061,10000,182141,19471,0,775000,0,400000,0,392133,2955543,VA,0,,W,,W,52,1482176,17500,12311996,,
1996,S6VA00093,"WARNER, MARK R",,1,DEM,11625483,0,11600424,0,0,24059,9995487,350000,0,0,0,375000,1092052,VA,0,,W,,L,47,6879,19465,12311996,,
1996,S4VA00072,"WOOD, GEORGE ROLAND ""TEX""",,3,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,VA,0,,W,,,0,0,0,,,
1996,S4WV00027,"ROCKEFELLER, JOHN DAVISON IV",I,1,DEM,3004275,16143,2567588,0,514848,951637,0,0,0,0,0,0,1884185,WV,0,,W,,W,76,993954,550,12311996,,
1996,S6WY00068,"BARRASSO, JOHN A",O,2,REP,658939,0,658939,0,0,0,116342,175000,0,109166,0,65833,320386,WY,0,,L,,,0,37556,0,12311996,,
1996,S6WY00126,"ENZI, MICHAEL BRADLEY",O,2,REP,1020906,0,989572,0,0,31235,10000,49000,0,36000,0,13585,453734,WY,0,,W,,W,54,479594,26406,12311996,,
1996,S6WY00084,"JACHOWSKI, KATHLEEN P",O,2,REP,23792,0,23793,0,0,0,896,0,4000,0,0,4000,18353,WY,0,,L,,,0,0,0,11301996,,
1996,S6WY00118,"KARPAN, KATHY",O,1,DEM,819774,39039,814624,0,0,5117,0,1000,0,0,1000,0,460538,WY,0,,W,,L,42,290412,26115,12311996,,
1996,S6WY00134,"MCCONIGLEY, NIMI",O,2,REP,61807,0,61728,0,0,61,4286,0,0,0,0,10320,59919,WY,0,,L,,,0,0,500,12311996,,
1996,S6WY00092,"MEENAN, KEVIN PATRICK",O,2,REP,110065,0,109683,0,0,6502,6835,31000,0,0,0,0,69730,WY,0,,L,,,0,2500,0,12311996,,
1996,S6WY00076,"MEIER, CURTIS E",O,2,REP,425824,0,425732,0,0,92,0,363796,23219,0,18519,378598,34349,WY,0,,L,,,0,2750,500,12311996,,
1998,H8AK00074,"DUNCAN, JIM (JAMES W DUNCAN)",,1,DEM,572111,0,570894,0,0,1216,7344,2500,0,0,0,24649,471669,AK,0,,W,,L,34,67660,15200,12311998,,
1998,H8AK00082,"PECHEK, STU",,1,DEM,40061,0,39828,0,0,232,2597,11000,0,0,0,12502,26106,AK,0,,L,,,0,0,45,12311998,,
1998,H6AK00045,"YOUNG, DONALD",I,2,REP,1371426,0,1385073,13000,27213,13566,0,0,0,0,0,0,674910,AK,0,,W,,W,62,662948,10953,12311998,,
1998,H6AL04098,"ADERHOLT, ROBERT",I,2,REP,1638268,0,1605092,637,15927,49105,0,125000,0,258612,0,0,820486,AL,4,,W,,W,55,657850,22624,12311998,,
1998,H8AL05067,"AUST, GILBERT MONROE JR",,2,REP,825683,0,819992,0,0,5692,8739,202480,0,149530,0,67571,490244,AL,5,,W,,L,30,103585,11023,12311998,,
1998,H2AL06035,"BACHUS, SPENCER T III",I,2,REP,648464,0,603504,0,98477,143439,0,0,2500,0,0,0,329679,AL,6,,W,,W,71,295872,2223,12311998,,
1998,H8AL04037,"BEVILL, DONALD H",,1,DEM,663746,0,662224,0,0,1519,0,80000,20000,5000,135847,75000,341913,AL,4,,W,,L,44,183750,34700,12311998,,
1998,H4AL01032,"CALLAHAN, HERBERT L",I,2,REP,354389,0,263347,0,88123,179163,0,0,0,0,0,0,153981,AL,1,,W,,W,0,177685,0,12311998,,
1998,H0AL05049,"CRAMER, ROBERT E ""BUD""",I,1,DEM,1166469,0,1122250,2000,10653,54894,0,0,1000,15000,1000,0,674904,AL,5,,W,,W,69,468750,5250,12311998,,
1998,H8AL05083,"DIXON, HERBERT MAHLON",,2,REP,26771,0,26771,0,0,0,0,25201,0,766,0,29436,310,AL,5,,L,,,0,0,0,12311998,,
1998,H2AL02067,"EVERETT, R TERRY",I,2,REP,749837,0,567408,0,8456,190882,0,300000,0,326499,0,649373,254430,AL,2,,W,,W,69,193950,13,12311998,,
1998,H8AL02072,"FONDREN, GERALD JOSEPH",,1,DEM,22164,0,22134,0,0,27,3854,0,0,0,0,0,15310,AL,2,,W,,L,30,2500,3000,12311998,,
1998,H8AL06073,"HARRIS, GEORGE",,1,DEM,84428,0,84425,0,0,0,0,0,0,0,0,0,77756,AL,6,,,,,0,2000,1800,12311998,,
1998,H2AL07041,"HILLIARD, EARL FREDERICK",I,1,DEM,204705,0,212829,0,9280,780,0,9425,0,9525,0,3550,15930,AL,7,,W,,W,0,73500,105350,12311998,,
1998,H6AL03058,"RILEY, BOB",I,2,REP,1986617,14311,1985984,0,0,634,0,845000,0,987012,0,69393,482035,AL,3,,W,,W,58,606701,21176,12311998,,
1998,H8AL06081,"SMALLEY, DONNA WESSON",,1,DEM,30146,0,27860,0,0,2284,0,2500,0,0,0,3500,20760,AL,6,,W,,L,28,4300,2586,10141998,,
1998,H8AL03039,"TURNHAM, JOE",,1,DEM,447903,0,447051,0,0,852,0,64050,0,0,10000,54050,227434,AL,3,,W,,L,41,139125,14449,12311998,,
1998,H8AL05075,"WILHITE, KENNETH JAMES",,3,IND,0,0,8,0,0,0,5,0,0,0,0,0,0,AL,5,,W,,,0,0,0,10131998,,
1998,H6AL04106,"WILSON, ROBERT T (BOB) JR",C,1,DEM,602009,0,599801,0,395,2345,0,452137,80000,131346,99356,539233,48179,AL,4,,L,,,0,13500,3667,12311998,,
1998,H6AR01072,"BERRY, ROBERT MARION",I,1,DEM,433103,0,303952,0,2430,131577,0,0,0,72072,0,0,212792,AR,1,,W,,W,0,215378,1311,12311998,,
1998,H2AR04067,"DICKEY, JAY W JR",I,2,REP,705993,0,842243,0,207692,71443,0,0,0,0,0,0,651928,AR,4,,W,,W,57,0,21575,12311998,,
1998,H6AR03011,"HUTCHINSON, WILLIAM ASA",I,2,REP,412992,0,296736,119633,1868,118123,0,0,0,0,0,0,220031,AR,3,,W,,W,80,175850,8517,12311998,,
1998,H8AR04080,"SMITH, JUDY",,1,DEM,330169,0,316927,0,0,16364,2550,0,0,0,0,1240,173460,AR,4,,W,,L,42,120891,32506,12311998,,
1998,H6AR02203,"SNYDER, VICTOR FREDERICK",I,1,DEM,966100,0,963053,0,1170,4215,0,1000,0,1000,0,0,607734,AR,2,,W,,W,57,334210,10150,12311998,,
1998,H8AR04056,"WYNNE, TOM",,1,DEM,40458,0,40458,0,0,0,0,13600,0,4673,0,8926,19858,AR,4,,,,,0,0,2000,12311998,,
1998,H8AR02092,"WYRICK, PHILLIP",,2,REP,609496,10000,607999,0,0,244,5000,50000,0,36500,0,0,320357,AR,2,,W,,L,42,203035,19950,11231998,,
1998,H0AS00018,"FALEOMAVAEGA, ENI F H",I,1,DEM,25548,0,29249,0,6621,2916,200,2587,0,5340,1000,16737,17361,AS,0,,,,W,0,4500,800,12311998,,
1998,H8AZ02060,"BARENHOLTZ, BILL",,2,REP,16130,0,15658,0,0,471,1350,2500,0,0,0,2500,12280,AZ,2,,,,,0,0,0,12311998,,
1998,H6AZ02122,"BARRON, EDWARD CLYDE",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,AZ,2,,W,,L,27,0,0,12311997,,
1998,H8AZ05048,"BRYANT, WILLIAM WAYNE",,1,DEM,14995,0,15643,0,0,-649,0,5800,1000,0,999,7207,3195,AZ,5,,L,,,0,5000,0,12311998,,
1998,H6AZ01116,"COX, JOHN ALBERT",,1,DEM,0,0,2436,0,2436,0,0,0,0,0,0,0,0,AZ,1,,W,,,0,0,0,6301997,,
1998,H8AZ03068,"EDGE, GARY MICHAEL",,2,REP,3000,0,3160,0,0,0,3162,0,0,0,0,0,0,AZ,3,,,,,0,0,0,9301998,,
1998,H8AZ04082,"EHST, ERIC",,1,DEM,14362,0,14206,0,0,155,0,982,0,0,0,982,9768,AZ,4,,W,,L,33,3500,0,12311998,,
1998,H4AZ06052,"HAYWORTH, J D",I,2,REP,1928985,0,1841815,0,22513,109683,0,0,0,0,1000,0,1039072,AZ,6,,W,,W,52,847337,5000,12311998,,
1998,H8AZ03076,"HENSLEY, RICHARD FRANKLIN",,2,REP,435,0,435,0,0,0,435,0,0,0,0,0,0,AZ,3,,,,,0,0,0,12311998,,
1998,H2AZ02014,"KOLBE, JAMES",I,2,REP,755494,0,707776,0,45254,92972,0,0,0,0,0,0,445180,AZ,5,,W,,W,51,287867,1715,12311998,,
1998,H8AZ01062,"MENDOZA, DAVID ARMIJO",,1,DEM,8805,0,4058,0,0,4746,0,2000,0,0,0,2000,1805,AZ,1,,,,L,35,5000,0,10141998,,
1998,H6AZ04151,"MILTON, MARIA ELENA",,1,DEM,18280,0,18747,0,916,449,0,0,0,0,0,1953,16196,AZ,4,,L,,,0,350,0,12311998,,
1998,H8AZ05055,"MURPHY, PHILLIP WAYNE",,3,LIB,24518,0,22554,0,0,0,0,0,0,0,0,0,15498,AZ,5,,,,L,0,209,0,1311999,,
1998,H6AZ06016,"OWENS, STEVE",,1,DEM,820265,0,836074,0,39505,23695,0,0,0,0,0,0,544882,AZ,6,,W,,L,44,259455,1060,12311998,,
1998,H2AZ02055,"PASTOR, EDWARD LOPEZ",I,1,DEM,514344,0,418113,0,133468,229699,0,0,0,0,0,0,248413,AZ,2,,W,,W,67,247532,500,12311998,,
1998,H4AZ01038,"SALMON, MATTHEW J",I,2,REP,388422,0,362374,26100,69365,95411,0,0,0,0,0,0,188333,AZ,1,,W,,W,64,186739,598,12311998,,
1998,H8AZ02078,"SCHULTZ, GREGORY RUSSELL",,3,REF,300,0,10,0,0,290,300,0,0,0,0,0,0,AZ,2,,,,L,0,0,0,11231998,,
1998,H4AZ04016,"SHADEGG, JOHN BARDEN",I,2,REP,588891,0,524849,0,4504,68546,0,10000,0,10000,0,0,386226,AZ,4,,W,,W,66,178051,1108,12311998,,
1998,H6AZ04136,"STARKY, STUART M",,1,DEM,32065,0,29211,0,0,1813,0,0,0,0,0,0,5966,AZ,3,,W,,L,33,30788,0,9301998,,
1998,H6AZ03112,"STUMP, BOB",I,2,REP,230243,0,246233,0,90501,75676,0,0,0,0,0,0,89670,AZ,3,,W,,W,66,131575,750,12311998,,
1998,H6AZ02056,"VOLGY, THOMAS JOHN",,1,DEM,268590,0,257651,0,0,10938,669,5000,0,5000,0,0,259814,AZ,5,,W,,L,45,0,0,12311998,,
1998,H8CA03097,"ALBY, BARBARA",O,2,REP,297425,0,288455,0,0,8969,0,0,47300,0,42300,39658,128610,CA,3,,L,,,0,121515,0,6301998,,
1998,H8CA10076,"AMADOR, DONALD CHARLES",,2,REP,14555,0,14555,928,0,0,0,3145,0,3145,0,3024,11410,CA,10,,L,,,0,0,0,7131998,,
1998,H6CA51017,"ANDERSON, JACK",,3,LIB,6267,0,6243,0,0,23,587,4000,0,4000,0,0,1555,CA,51,,W,,L,0,0,0,11231998,,
1998,H8CA41089,"ANSARI, EILEEN",,1,DEM,102036,0,100802,455,0,1233,6500,5500,0,5500,0,5500,74700,CA,41,,W,,L,41,14650,650,12311998,,
1998,H8CA39091,"ARA, CHARLES DANIEL",,1,DEM,21932,0,22430,0,0,0,0,100,450,100,450,0,14882,CA,39,,L,,,0,7000,0,9301998,,
1998,H8CA47011,"AVALOS, CHRISTINA",,1,DEM,9844,0,9781,0,0,159,1000,0,0,0,0,0,4254,CA,47,,W,,L,29,200,1250,10141998,,
1998,H6CA42099,"BACA, JOE",,1,DEM,72082,0,55890,0,0,16187,0,0,0,0,0,0,48729,CA,42,,,,,0,23310,0,12311998,,
1998,H8CA10068,"BALL, CHARLES JOKL",,2,REP,1094133,10055,1066829,0,0,27323,0,223617,25000,123617,0,139700,674618,CA,10,,W,,L,43,124258,33799,12311998,,
1998,H8CA43085,"BARELA, COOK",,2,REP,7935,0,7924,0,0,11,200,0,847,0,0,2030,6860,CA,43,,L,,,0,0,0,12311998,,
1998,H8CA03147,"BASRAI, SARB S",O,1,DEM,52972,0,52972,0,0,0,23930,27267,0,25430,0,0,1775,CA,3,,L,,,0,0,0,10091998,,
1998,H2CA30143,"BECERRA, XAVIER",I,1,DEM,475327,0,361813,0,79754,193269,0,0,0,0,0,0,169308,CA,30,,W,,W,81,295708,0,12311998,,
1998,H8CA03113,"BEEMAN, HOWARD",O,1,DEM,32174,0,30757,0,0,1416,0,17655,0,250,0,11655,14519,CA,3,,L,,,0,0,0,5131998,,
1998,H2CA26026,"BERMAN, HOWARD L",I,1,DEM,646117,0,690408,0,90258,45970,0,0,0,0,0,40289,387630,CA,26,,W,,W,82,250696,508,12311998,,
1998,H4CA49032,"BILBRAY, BRIAN PHILLIP",I,2,REP,1374070,0,1278210,0,75214,171076,0,0,0,0,0,0,655061,CA,49,,W,,W,49,695647,5000,12311998,,
1998,H6CA07084,"BLAKE, GORDON THOMAS",,2,REP,25854,0,25573,0,0,280,0,0,0,0,0,0,25574,CA,10,,L,,,0,0,0,12311998,,
1998,H8CA45049,"BOHMAN, CHARMAYNE",,2,REP,52487,0,52485,0,0,0,6325,10400,0,0,0,15400,27743,CA,45,,L,,,0,8000,0,12311998,,
1998,H8CA44034,"BONO, MARY",I,2,REP,864793,0,788018,0,0,76773,800,0,0,0,0,8399,441353,CA,44,W,W,,W,59,414363,4725,12311998,,
1998,H8CA22063,"BORDONARO, TOM",C,2,REP,1252401,10955,1253587,10955,0,2719,0,11000,3000,11000,0,21289,619767,CA,22,R,W,,L,41,603403,0,12311998,,
1998,H6CA02168,"BRADEN, ROBERTS A",,1,DEM,37713,1000,35424,1000,4519,6756,8582,0,0,0,0,68600,16771,CA,2,,W,,L,34,2500,7786,12311998,,
1998,H8CA22055,"BRAVO, RENE' HENRY",O,2,REP,38946,0,38946,0,0,0,0,0,0,0,0,0,38679,CA,22,L,,,,0,0,0,3311998,,
1998,H4CA36039,"BROOKS, SUSAN",O,2,REP,228118,0,232437,0,7426,3108,0,57000,0,4942,0,55000,139566,CA,36,,L,,,0,21922,8000,12311998,,
1998,H6CA36026,"BROWN, GEORGE E JR",I,1,DEM,670172,0,676044,0,41220,35347,0,0,0,0,0,0,285972,CA,42,,W,,W,55,359531,0,12311998,,
1998,H2CA37023,"CALVERT, KENNETH S",I,2,REP,761405,0,790556,0,59984,30835,0,35000,0,35000,0,10370,420730,CA,43,,W,,W,55,296205,4732,12311998,,
1998,H8CA12080,"CAMPBELL, THOMAS J",I,2,REP,922227,0,791634,0,352128,482721,0,0,0,0,0,0,971601,CA,15,,W,,W,60,100,0,12311998,,
1998,H8CA22089,"CAPPS, LOIS",I,1,DEM,2768246,55173,2598267,0,0,128635,0,0,0,0,0,0,1702445,CA,22,R,W,,W,57,972466,32608,12311998,,
1998,H8CA34050,"CASSO, JAMES M",O,1,DEM,358089,0,347277,0,0,10810,0,0,0,0,0,11800,250526,CA,34,,L,,,0,88800,0,12311998,,
1998,H8CA29050,"CHURCHMAN, DAVID ALAN",,2,REP,9421,0,9420,0,0,0,868,5253,0,345,0,4908,1630,CA,29,,L,,,0,500,0,6301998,,
1998,H6CA40234,"CONAWAY, ROBERT DEAN",,1,DEM,5912,0,7017,0,1566,0,1233,0,0,0,0,0,4720,CA,40,,W,,L,31,0,3052,12311998,,
1998,H0CA15031,"CONDIT, GARY A",I,1,DEM,543954,0,439331,0,58025,162648,0,0,0,0,0,7034,230533,CA,18,,W,,W,86,292538,300,12311998,,
1998,H8CA46047,"CORONADO, CORNELIUS M JR",,2,REP,17200,0,17065,0,0,135,0,10175,0,0,0,10040,7025,CA,46,,L,,,0,0,0,6301998,,
1998,H8CA40057,"COX, CHRISTOPHER",I,2,REP,849036,0,1417508,900000,664039,95566,0,0,0,0,0,0,456385,CA,47,,W,,W,67,348727,0,12311998,,
1998,H4CA40049,"CRAIG, GEORGE T MD",,2,REP,43277,0,44706,0,4605,3175,0,43252,0,17500,0,95752,25,CA,40,,L,,,0,0,0,12311998,,
1998,H8CA42160,"CUMMINGS, CLIFF",,2,REP,45348,0,45348,0,0,0,16754,0,0,0,0,0,28594,CA,42,,,,,0,0,0,3311998,,
1998,H0CA45012,"CUNNINGHAM, RANDY ""DUKE""",I,2,REP,609086,0,436528,0,428847,601404,0,0,0,0,0,0,287865,CA,51,,W,,W,61,264467,58,12311998,,
1998,H2CA00054,"DINSMORE, ROBERT SUNDERLAND",,2,REP,17413,0,17530,0,120,0,0,16550,0,4383,0,99665,863,CA,5,,W,,L,26,0,0,12051998,,
1998,H8CA28029,"DIXON, JULIAN C",I,1,DEM,69450,0,79412,0,115421,105454,0,0,0,0,0,0,7700,CA,32,,W,,W,86,61750,0,12311998,,
1998,H0CA17045,"DOOLEY, CALVIN M",I,1,DEM,739986,0,634240,0,1223,106570,0,0,0,0,0,18900,248417,CA,20,,W,,W,60,477865,0,12311998,,
1998,H0CA14042,"DOOLITTLE, JOHN T",I,2,REP,461656,0,489083,0,128974,101981,0,0,0,0,0,0,292787,CA,4,,W,,W,62,153300,0,12311998,,
1998,H6CA27124,"DORNAN, ROBERT KENNETH",C,2,REP,3765673,0,3864920,0,119833,20681,0,0,0,0,0,56283,3354397,CA,46,,W,,L,39,86250,4500,12311998,,
1998,H8CA35032,"DREIER, DAVID T",I,2,REP,795271,0,893029,500000,2741564,2643806,0,0,0,0,0,0,228694,CA,28,,W,,W,57,285276,500,12311998,,
1998,H8CA03121,"DUNN, SANDIE",O,1,DEM,628727,0,622964,0,0,5761,0,91460,0,0,0,92236,297202,CA,3,,W,,L,44,232841,4065,12311998,,
1998,H8CA46054,"ENGWALL, LARRY G",,3,NLP,0,0,0,0,0,0,0,0,0,0,0,0,0,CA,46,,W,,L,0,0,0,9301998,,
1998,H8CA12098,"ESHOO, ANNA",I,1,DEM,482830,0,450368,0,181691,209211,0,0,0,0,0,940,222122,CA,14,,W,,W,68,247226,300,12311998,,
1998,H8CA20067,"ESTRADA, JOHN ANTHONY",,1,DEM,6307,0,6307,0,0,0,1798,0,0,987,0,0,2509,CA,20,,L,,,0,2000,0,12311998,,
1998,H2CA21076,"EVANS, JOHN LESLIE",,3,REF,6460,0,6464,0,15,0,1549,0,0,0,0,0,3611,CA,21,,W,,L,21,0,1300,11301998,,
1998,H4CA17021,"FARR, SAM",I,1,DEM,460017,7006,414029,7006,95883,137140,0,0,0,0,0,25230,204286,CA,17,,W,,W,64,233750,676,12311998,,
1998,H8CA11066,"FIGUEROA, ROBERT L",,1,DEM,12678,0,12625,0,0,53,12678,0,0,0,0,0,0,CA,11,,W,,L,36,0,0,12311998,,
1998,H2CA50034,"FILNER, BOB",I,1,DEM,543783,0,433671,0,8101,118212,0,1050,0,56100,0,43000,246888,CA,50,,W,,W,0,291598,800,12311998,,
1998,H8CA22071,"FIRESTONE, BROOKS",O,2,REP,772326,0,772325,0,0,0,250000,227500,0,4798,0,0,283882,CA,22,L,,,,0,9350,0,7151998,,
1998,H6CA21028,"GALLEGLY, ELTON",I,2,REP,578520,0,282187,0,338031,634364,0,0,0,0,0,11983,403834,CA,23,,W,,W,59,132894,0,12311998,,
1998,H8CA24127,"GELMAN, JOE",,2,REP,19121,0,20066,0,0,53,0,12846,0,0,0,250,6175,CA,24,,L,,,0,100,0,6021998,,
1998,H8CA26049,"GODINEZ, RAUL II",,1,DEM,32995,0,31446,0,0,1546,473,0,0,0,0,700,32522,CA,26,,L,,,0,0,0,9301998,,
1998,H8CA23061,"GONZALEZ, DANIEL RICARDO",,1,DEM,41594,0,33777,0,0,6093,9000,7000,0,0,0,7000,19708,CA,23,,W,,L,40,4550,1336,10151998,,
1998,H6CA27223,"GORDON, BARRY",C,1,DEM,525914,0,516259,0,3753,30155,6700,0,0,0,0,24223,326004,CA,27,,W,,L,46,191850,66,12311998,,
1998,H8CA05142,"GORRE, EDWARD EDELLON",,2,REP,2892,0,2877,0,0,13,2792,0,0,0,0,0,100,CA,5,,L,,,0,0,0,12311998,,
1998,H8CA29043,"GOTTLIEB, MICHAEL TIMOTHY",,2,REP,49445,0,47641,0,0,1800,200,2000,0,2000,0,0,42545,CA,29,,W,,L,22,0,500,12311998,,
1998,H8CA46039,"GRAY, JAMES",,3,,254998,0,254997,0,0,0,0,9800,0,0,0,0,238941,CA,46,,L,,,0,1800,0,8311998,,
1998,H8CA39109,"GROOM, ASUNCION CECY R",,1,DEM,133219,0,133217,0,0,0,6033,83414,0,31414,0,56801,39272,CA,39,,W,,L,33,3489,2500,12311998,,
1998,H2CA33063,"GUZMAN, ROBERT S II",C,2,REP,94255,0,94255,0,0,0,373,72500,0,7145,0,576526,21381,CA,42,,L,,,0,0,0,6301998,,
1998,H8CA36097,"HAHN, JANICE K",O,1,DEM,694608,0,692076,0,0,2531,0,0,0,0,0,5492,392826,CA,36,,W,,L,46,295902,5066,12311998,,
1998,H2CA24062,"HARITON, NICHOLAS",,2,REP,2636,0,2636,0,0,0,2636,0,0,1296,0,14955,0,CA,24,,,,,0,0,0,12311998,,
1998,H8CA09078,"HARPER, GREG",O,1,DEM,47591,0,41953,0,0,5635,0,25612,0,4775,0,20838,21979,CA,9,,L,,,0,0,0,12311998,,
1998,H8CA09052,"HARRIS, ELIHU MASON",O,1,DEM,28063,0,28063,0,0,0,0,0,0,0,0,0,22863,CA,9,,,,,0,5000,200,3051998,,
1998,H8CA22121,"HARRISON, JAMES MICHAEL",,2,REP,27480,0,27479,0,0,0,26520,0,0,0,0,0,960,CA,22,,L,,,0,0,0,6151998,,
1998,H8CA14128,"HAUGEN, JOHN C ""CHRIS""",,2,REP,37748,0,35529,0,0,2218,0,0,0,0,0,0,36068,CA,14,,W,,L,28,400,0,12311998,,
1998,H8CA01125,"HENNEFER, JIM",O,1,DEM,894844,0,891080,0,0,3765,444481,444066,700,440000,700,4067,1700,CA,1,,L,,,0,0,0,12311998,,
1998,H6CA02010,"HERGER, WALTER WILLIAM (WALLY) JR",I,2,REP,605076,0,608996,0,477749,473829,0,0,0,0,0,0,240726,CA,2,,W,,W,61,312065,285,12311998,,
